kernel,waitcnt_line,waitcnt_kind,original_hazards,mutant_hazards,new_hazard_detected,mutant_asm_path
loop_accum_xor_128,286,vmcnt,[HAZARD] read of v6x32 | [HAZARD] read of v4x32 | [HAZARD] read of v8x32 | [HAZARD] read of v2x32,[HAZARD] read of v6x32 | [HAZARD] read of v4x32 | [HAZARD] read of v8x32 | [HAZARD] read of v2x32 | [HAZARD] read of v35x32 | [HAZARD] read of v36x32,yes,tests/mutation/mutants/loop_accum_xor_128__L286.s
loop_accum_xor_128,288,vmcnt,[HAZARD] read of v6x32 | [HAZARD] read of v4x32 | [HAZARD] read of v8x32 | [HAZARD] read of v2x32,[HAZARD] read of v6x32 | [HAZARD] read of v4x32 | [HAZARD] read of v8x32 | [HAZARD] read of v2x32 | [HAZARD] read of v37x32 | [HAZARD] read of v38x32,yes,tests/mutation/mutants/loop_accum_xor_128__L288.s
loop_accum_xor_128,291,vmcnt,[HAZARD] read of v6x32 | [HAZARD] read of v4x32 | [HAZARD] read of v8x32 | [HAZARD] read of v2x32,[HAZARD] read of v6x32 | [HAZARD] read of v4x32 | [HAZARD] read of v8x32 | [HAZARD] read of v2x32 | [HAZARD] read of v39x32 | [HAZARD] read of v40x32,yes,tests/mutation/mutants/loop_accum_xor_128__L291.s
loop_accum_xor_128,293,vmcnt,[HAZARD] read of v6x32 | [HAZARD] read of v4x32 | [HAZARD] read of v8x32 | [HAZARD] read of v2x32,[HAZARD] read of v6x32 | [HAZARD] read of v4x32 | [HAZARD] read of v8x32 | [HAZARD] read of v2x32 | [HAZARD] read of v42x32 | [HAZARD] read of v43x32,yes,tests/mutation/mutants/loop_accum_xor_128__L293.s
loop_accum_xor_128,296,vmcnt,[HAZARD] read of v6x32 | [HAZARD] read of v4x32 | [HAZARD] read of v8x32 | [HAZARD] read of v2x32,[HAZARD] read of v6x32 | [HAZARD] read of v4x32 | [HAZARD] read of v8x32 | [HAZARD] read of v2x32 | [HAZARD] read of v44x32 | [HAZARD] read of v45x32,yes,tests/mutation/mutants/loop_accum_xor_128__L296.s
loop_accum_xor_128,298,vmcnt,[HAZARD] read of v6x32 | [HAZARD] read of v4x32 | [HAZARD] read of v8x32 | [HAZARD] read of v2x32,[HAZARD] read of v6x32 | [HAZARD] read of v4x32 | [HAZARD] read of v8x32 | [HAZARD] read of v2x32 | [HAZARD] read of v46x32 | [HAZARD] read of v47x32,yes,tests/mutation/mutants/loop_accum_xor_128__L298.s
loop_accum_xor_128,301,vmcnt,[HAZARD] read of v6x32 | [HAZARD] read of v4x32 | [HAZARD] read of v8x32 | [HAZARD] read of v2x32,[HAZARD] read of v6x32 | [HAZARD] read of v4x32 | [HAZARD] read of v8x32 | [HAZARD] read of v2x32 | [HAZARD] read of v48x32 | [HAZARD] read of v49x32,yes,tests/mutation/mutants/loop_accum_xor_128__L301.s
loop_accum_xor_128,303,vmcnt,[HAZARD] read of v6x32 | [HAZARD] read of v4x32 | [HAZARD] read of v8x32 | [HAZARD] read of v2x32,[HAZARD] read of v6x32 | [HAZARD] read of v4x32 | [HAZARD] read of v8x32 | [HAZARD] read of v2x128 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/loop_accum_xor_128__L303.s
loop_accum_xor_16,15,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/loop_accum_xor_16__L15.s
loop_accum_xor_16,44,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v5x32 | [HAZARD] read of v4x32,yes,tests/mutation/mutants/loop_accum_xor_16__L44.s
loop_accum_xor_16,46,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v6x32 | [HAZARD] read of v7x32,yes,tests/mutation/mutants/loop_accum_xor_16__L46.s
loop_accum_xor_16,49,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v8x32 | [HAZARD] read of v9x32,yes,tests/mutation/mutants/loop_accum_xor_16__L49.s
loop_accum_xor_16,51,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v10x32 | [HAZARD] read of v11x32,yes,tests/mutation/mutants/loop_accum_xor_16__L51.s
loop_accum_xor_16,54,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v12x32 | [HAZARD] read of v13x32,yes,tests/mutation/mutants/loop_accum_xor_16__L54.s
loop_accum_xor_16,56,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v14x32 | [HAZARD] read of v15x32,yes,tests/mutation/mutants/loop_accum_xor_16__L56.s
loop_accum_xor_16,59,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v16x32 | [HAZARD] read of v17x32,yes,tests/mutation/mutants/loop_accum_xor_16__L59.s
loop_accum_xor_16,61,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x128 | [HAZARD] read of v18x32 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/loop_accum_xor_16__L61.s
loop_accum_xor_32,15,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/loop_accum_xor_32__L15.s
loop_accum_xor_32,60,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v5x32 | [HAZARD] read of v4x32,yes,tests/mutation/mutants/loop_accum_xor_32__L60.s
loop_accum_xor_32,62,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v6x32 | [HAZARD] read of v7x32,yes,tests/mutation/mutants/loop_accum_xor_32__L62.s
loop_accum_xor_32,65,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v8x32 | [HAZARD] read of v9x32,yes,tests/mutation/mutants/loop_accum_xor_32__L65.s
loop_accum_xor_32,67,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v10x32 | [HAZARD] read of v11x32,yes,tests/mutation/mutants/loop_accum_xor_32__L67.s
loop_accum_xor_32,70,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v12x32 | [HAZARD] read of v13x32,yes,tests/mutation/mutants/loop_accum_xor_32__L70.s
loop_accum_xor_32,72,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v14x32 | [HAZARD] read of v15x32,yes,tests/mutation/mutants/loop_accum_xor_32__L72.s
loop_accum_xor_32,75,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v16x32 | [HAZARD] read of v17x32,yes,tests/mutation/mutants/loop_accum_xor_32__L75.s
loop_accum_xor_32,77,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v18x32 | [HAZARD] read of v19x32,yes,tests/mutation/mutants/loop_accum_xor_32__L77.s
loop_accum_xor_32,80,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v20x32 | [HAZARD] read of v21x32,yes,tests/mutation/mutants/loop_accum_xor_32__L80.s
loop_accum_xor_32,82,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v22x32 | [HAZARD] read of v23x32,yes,tests/mutation/mutants/loop_accum_xor_32__L82.s
loop_accum_xor_32,85,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v24x32 | [HAZARD] read of v25x32,yes,tests/mutation/mutants/loop_accum_xor_32__L85.s
loop_accum_xor_32,87,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v26x32 | [HAZARD] read of v27x32,yes,tests/mutation/mutants/loop_accum_xor_32__L87.s
loop_accum_xor_32,90,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v28x32 | [HAZARD] read of v29x32,yes,tests/mutation/mutants/loop_accum_xor_32__L90.s
loop_accum_xor_32,92,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v30x32 | [HAZARD] read of v31x32,yes,tests/mutation/mutants/loop_accum_xor_32__L92.s
loop_accum_xor_32,95,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v32x32 | [HAZARD] read of v33x32,yes,tests/mutation/mutants/loop_accum_xor_32__L95.s
loop_accum_xor_32,97,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x128 | [HAZARD] read of v34x32 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/loop_accum_xor_32__L97.s
loop_accum_xor_64,15,lgkmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32 | [HAZARD] read of v4x32,yes,tests/mutation/mutants/loop_accum_xor_64__L15.s
loop_accum_xor_64,96,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v7x32 | [HAZARD] read of v6x32,yes,tests/mutation/mutants/loop_accum_xor_64__L96.s
loop_accum_xor_64,98,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v8x32 | [HAZARD] read of v9x32,yes,tests/mutation/mutants/loop_accum_xor_64__L98.s
loop_accum_xor_64,101,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v10x32 | [HAZARD] read of v11x32,yes,tests/mutation/mutants/loop_accum_xor_64__L101.s
loop_accum_xor_64,103,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v12x32 | [HAZARD] read of v13x32,yes,tests/mutation/mutants/loop_accum_xor_64__L103.s
loop_accum_xor_64,106,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v14x32 | [HAZARD] read of v15x32,yes,tests/mutation/mutants/loop_accum_xor_64__L106.s
loop_accum_xor_64,108,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v16x32 | [HAZARD] read of v17x32,yes,tests/mutation/mutants/loop_accum_xor_64__L108.s
loop_accum_xor_64,111,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v18x32 | [HAZARD] read of v19x32,yes,tests/mutation/mutants/loop_accum_xor_64__L111.s
loop_accum_xor_64,113,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v20x32 | [HAZARD] read of v21x32,yes,tests/mutation/mutants/loop_accum_xor_64__L113.s
loop_accum_xor_64,116,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v22x32 | [HAZARD] read of v23x32,yes,tests/mutation/mutants/loop_accum_xor_64__L116.s
loop_accum_xor_64,118,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v24x32 | [HAZARD] read of v25x32,yes,tests/mutation/mutants/loop_accum_xor_64__L118.s
loop_accum_xor_64,121,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v26x32 | [HAZARD] read of v27x32,yes,tests/mutation/mutants/loop_accum_xor_64__L121.s
loop_accum_xor_64,123,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v28x32 | [HAZARD] read of v29x32,yes,tests/mutation/mutants/loop_accum_xor_64__L123.s
loop_accum_xor_64,126,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v30x32 | [HAZARD] read of v31x32,yes,tests/mutation/mutants/loop_accum_xor_64__L126.s
loop_accum_xor_64,128,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v32x32 | [HAZARD] read of v33x32,yes,tests/mutation/mutants/loop_accum_xor_64__L128.s
loop_accum_xor_64,131,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v34x32 | [HAZARD] read of v35x32,yes,tests/mutation/mutants/loop_accum_xor_64__L131.s
loop_accum_xor_64,133,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x64 | [HAZARD] read of v4x32 | [HAZARD] read of v36x32,yes,tests/mutation/mutants/loop_accum_xor_64__L133.s
loop_accum_xor_64,136,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v3x32 | [HAZARD] read of v37x32,yes,tests/mutation/mutants/loop_accum_xor_64__L136.s
loop_accum_xor_64,138,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v38x32 | [HAZARD] read of v39x32,yes,tests/mutation/mutants/loop_accum_xor_64__L138.s
loop_accum_xor_64,141,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v40x32 | [HAZARD] read of v41x32,yes,tests/mutation/mutants/loop_accum_xor_64__L141.s
loop_accum_xor_64,143,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v42x32 | [HAZARD] read of v43x32,yes,tests/mutation/mutants/loop_accum_xor_64__L143.s
loop_accum_xor_64,146,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v44x32 | [HAZARD] read of v45x32,yes,tests/mutation/mutants/loop_accum_xor_64__L146.s
loop_accum_xor_64,148,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v46x32 | [HAZARD] read of v47x32,yes,tests/mutation/mutants/loop_accum_xor_64__L148.s
loop_accum_xor_64,151,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v48x32 | [HAZARD] read of v49x32,yes,tests/mutation/mutants/loop_accum_xor_64__L151.s
loop_accum_xor_64,153,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v50x32 | [HAZARD] read of v51x32,yes,tests/mutation/mutants/loop_accum_xor_64__L153.s
loop_accum_xor_64,156,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v52x32 | [HAZARD] read of v53x32,yes,tests/mutation/mutants/loop_accum_xor_64__L156.s
loop_accum_xor_64,158,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v54x32 | [HAZARD] read of v55x32,yes,tests/mutation/mutants/loop_accum_xor_64__L158.s
loop_accum_xor_64,161,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v56x32 | [HAZARD] read of v57x32,yes,tests/mutation/mutants/loop_accum_xor_64__L161.s
loop_accum_xor_64,163,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v58x32 | [HAZARD] read of v59x32,yes,tests/mutation/mutants/loop_accum_xor_64__L163.s
loop_accum_xor_64,166,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v60x32 | [HAZARD] read of v61x32,yes,tests/mutation/mutants/loop_accum_xor_64__L166.s
loop_accum_xor_64,168,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v62x32 | [HAZARD] read of v63x32,yes,tests/mutation/mutants/loop_accum_xor_64__L168.s
loop_accum_xor_64,171,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32 | [HAZARD] read of v64x32 | [HAZARD] read of v65x32,yes,tests/mutation/mutants/loop_accum_xor_64__L171.s
loop_accum_xor_64,173,vmcnt,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x64 | [HAZARD] read of v66x32,yes,tests/mutation/mutants/loop_accum_xor_64__L173.s
loop_accum_xor_8,15,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/loop_accum_xor_8__L15.s
loop_accum_xor_8,36,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v5x32 | [HAZARD] read of v4x32,yes,tests/mutation/mutants/loop_accum_xor_8__L36.s
loop_accum_xor_8,38,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v6x32 | [HAZARD] read of v7x32,yes,tests/mutation/mutants/loop_accum_xor_8__L38.s
loop_accum_xor_8,41,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v8x32 | [HAZARD] read of v9x32,yes,tests/mutation/mutants/loop_accum_xor_8__L41.s
loop_accum_xor_8,43,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x128 | [HAZARD] read of v10x32 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/loop_accum_xor_8__L43.s
mixed_add_c0x2A_add_c1,15,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/mixed_add_c0x2A_add_c1__L15.s
mixed_add_c0x2A_add_c1,28,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x128 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/mixed_add_c0x2A_add_c1__L28.s
mixed_add_c0x2A_xor_c0x2A,15,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/mixed_add_c0x2A_xor_c0x2A__L15.s
mixed_add_c0x2A_xor_c0x2A,28,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x160 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/mixed_add_c0x2A_xor_c0x2A__L28.s
mixed_add_c0x2A_xor_c1,15,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/mixed_add_c0x2A_xor_c1__L15.s
mixed_add_c0x2A_xor_c1,28,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x128 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/mixed_add_c0x2A_xor_c1__L28.s
mixed_add_c1_add_c0x2A,15,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/mixed_add_c1_add_c0x2A__L15.s
mixed_add_c1_add_c0x2A,28,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x128 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/mixed_add_c1_add_c0x2A__L28.s
mixed_add_c1_add_c1,15,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/mixed_add_c1_add_c1__L15.s
mixed_add_c1_add_c1,28,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x128 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/mixed_add_c1_add_c1__L28.s
mixed_add_c1_xor_c0x2A,15,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/mixed_add_c1_xor_c0x2A__L15.s
mixed_add_c1_xor_c0x2A,28,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x160 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/mixed_add_c1_xor_c0x2A__L28.s
mixed_add_c1_xor_c1,15,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/mixed_add_c1_xor_c1__L15.s
mixed_add_c1_xor_c1,28,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x160 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/mixed_add_c1_xor_c1__L28.s
mixed_xor_c0x2A_add_c0x2A,15,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/mixed_xor_c0x2A_add_c0x2A__L15.s
mixed_xor_c0x2A_add_c0x2A,28,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x128 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/mixed_xor_c0x2A_add_c0x2A__L28.s
mixed_xor_c0x2A_add_c1,15,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/mixed_xor_c0x2A_add_c1__L15.s
mixed_xor_c0x2A_add_c1,28,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x128 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/mixed_xor_c0x2A_add_c1__L28.s
mixed_xor_c0x2A_xor_c0x2A,15,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/mixed_xor_c0x2A_xor_c0x2A__L15.s
mixed_xor_c0x2A_xor_c0x2A,28,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x96 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/mixed_xor_c0x2A_xor_c0x2A__L28.s
mixed_xor_c0x2A_xor_c1,15,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/mixed_xor_c0x2A_xor_c1__L15.s
mixed_xor_c0x2A_xor_c1,28,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x128 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/mixed_xor_c0x2A_xor_c1__L28.s
mixed_xor_c1_add_c0x2A,15,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/mixed_xor_c1_add_c0x2A__L15.s
mixed_xor_c1_add_c0x2A,28,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x128 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/mixed_xor_c1_add_c0x2A__L28.s
mixed_xor_c1_add_c1,15,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/mixed_xor_c1_add_c1__L15.s
mixed_xor_c1_add_c1,28,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x128 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/mixed_xor_c1_add_c1__L28.s
mixed_xor_c1_xor_c0x2A,15,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/mixed_xor_c1_xor_c0x2A__L15.s
mixed_xor_c1_xor_c0x2A,28,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x128 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/mixed_xor_c1_xor_c0x2A__L28.s
mixed_xor_c1_xor_c1,15,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/mixed_xor_c1_xor_c1__L15.s
mixed_xor_c1_xor_c1,28,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x96 | [HAZARD] overwrite of v2x32,yes,tests/mutation/mutants/mixed_xor_c1_xor_c1__L28.s
regs_pressure_32,15,lgkmcnt,[HAZARD] read of v2x32,[HAZARD] Load result used without synchronisation primitives. This may return stale data on bare metal. Use s_waitcnt to avoid stale loads.x8 | [HAZARD] read of v2x32,yes,tests/mutation/mutants/regs_pressure_32__L15.s
regs_pressure_32,60,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v4x32,yes,tests/mutation/mutants/regs_pressure_32__L60.s
regs_pressure_32,62,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v5x32,yes,tests/mutation/mutants/regs_pressure_32__L62.s
regs_pressure_32,64,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v6x32,yes,tests/mutation/mutants/regs_pressure_32__L64.s
regs_pressure_32,66,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v7x32,yes,tests/mutation/mutants/regs_pressure_32__L66.s
regs_pressure_32,68,vmcnt,[HAZARD] read of v2x32,[HAZARD] read of v2x32 | [HAZARD] read of v9x32 | [HAZARD] read of v8x32,yes,tests/mutation/mutants/regs_pressure_32__L68.s
